     4.000      4.000      3.000      3.000      5.000      2.000      4.000      4.000      3.000      3.000      3.000      4.000      3.000      4.000      3.000      2.000      4.000      3.000      3.000      2.000      4.000      2.000      3.000      3.000      5.000      3.000      2.000      3.000      3.000      2.000      4.000      2.000      2.000      2.000      5.000      3.000      2.000      3.000      4.000      4.000      2.000      3.000      4.000      3.000      2.000      4.000      2.000      4.000      2.000      4.000      2.000 20775      0.019      0.383      0.514      0.424     -1.019      0.331     -0.803      0.457     -1.045      0.320      0.265      0.305     -1.974      0.492
     2.000      1.000      4.000      4.000      4.000      2.000      4.000      5.000      4.000      2.000      4.000      2.000      2.000      3.000      2.000      3.000      4.000      4.000      1.000      1.000      2.000      3.000      4.000      4.000      3.000      5.000      3.000      2.000      1.000      4.000      3.000      5.000      3.000      1.000      4.000      5.000      5.000      2.000      3.000      4.000      2.000      1.000      4.000      1.000      1.000      1.000      4.000      4.000      2.000      3.000      3.000 20920      0.198      0.383     -0.245      0.424     -1.127      0.331     -0.028      0.457     -0.653      0.320     -0.654      0.305     -2.366      0.492
     2.000      5.000      2.000      4.000      5.000      3.000      2.000      4.000      3.000      4.000      2.000      4.000      3.000      3.000      4.000      2.000      4.000      2.000      5.000      4.000      2.000      3.000      4.000      4.000      1.000      4.000      5.000      3.000      5.000      3.000      3.000      2.000      5.000      4.000      3.000      4.000      5.000      3.000      1.000      4.000      2.000      1.000      2.000      1.000      3.000      2.000      4.000      5.000      2.000      4.000      5.000 21576      0.264      0.383      0.279      0.424     -0.461      0.331     -1.436      0.457     -0.405      0.320     -0.774      0.305      0.661      0.492
     2.000      1.000      2.000      1.000      3.000      2.000      1.000      2.000      1.000      3.000      1.000      2.000      1.000      5.000      4.000      5.000      4.000      3.000      4.000      5.000      4.000      5.000      4.000      4.000      3.000      2.000      5.000      4.000      4.000      3.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      3.000      1.000      2.000      1.000      2.000      2.000      1.000      5.000      5.000      4.000      3.000      5.000 21659     -1.457      0.383     -1.400      0.424      0.494      0.331     -0.357      0.457      0.907      0.320     -1.129      0.305      0.808      0.492
     4.000      2.000      4.000      4.000      1.000      3.000      3.000      2.000      1.000      3.000      2.000      1.000      4.000      5.000      2.000      5.000      4.000      5.000      2.000      5.000      3.000      5.000      3.000      5.000      4.000      5.000      3.000      2.000      1.000      4.000      4.000      5.000      3.000      2.000      3.000      2.000      5.000      2.000      5.000      3.000      4.000      1.000      4.000      1.000      4.000      1.000      5.000      2.000      1.000      5.000      3.000 21735     -0.942      0.383     -0.257      0.424     -0.251      0.331      0.573      0.457     -0.897      0.320     -0.229      0.305     -0.871      0.492
     2.000      2.000      3.000      4.000      4.000      4.000      4.000      2.000      4.000      2.000      2.000      2.000      3.000      4.000      2.000      4.000      3.000      2.000      4.000      3.000      4.000      3.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      2.000      3.000      4.000      3.000      4.000      2.000      3.000      4.000      4.000      4.000      3.000      3.000 21747      0.481      0.383     -0.741      0.424     -0.540      0.331     -0.098      0.457      0.235      0.320      0.036      0.305     -0.325      0.492
     1.000      5.000      1.000      5.000      5.000      5.000      5.000      1.000      1.000      1.000      1.000      1.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      5.000      5.000      5.000      5.000      5.000 21990      1.190      0.383     -1.329      0.424      1.487      0.331      1.392      0.457      1.490      0.320     -1.757      0.305      1.251      0.492
     1.000      5.000      3.000      5.000      5.000      5.000      5.000      3.000      5.000      4.000      3.000      3.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      5.000      4.000      4.000      5.000      5.000      4.000      4.000      5.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      5.000      5.000      4.000      2.000      2.000      5.000      3.000      2.000      5.000      5.000      5.000      5.000      5.000 22036      1.462      0.383      0.393      0.424      0.981      0.331      0.656      0.457      0.268      0.320      0.114      0.305      1.380      0.492
     4.000      4.000      5.000      5.000      4.000      3.000      4.000      4.000      4.000      5.000      5.000      5.000      4.000      1.000      3.000      5.000      3.000      2.000      3.000      3.000      4.000      3.000      4.000      4.000      5.000      4.000      3.000      5.000      3.000      3.000      1.000      2.000      1.000      3.000      2.000      3.000      4.000      3.000      2.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      5.000      4.000      4.000      5.000      5.000 22095      0.656      0.383      1.734      0.424     -0.861      0.331     -0.327      0.457     -1.682      0.320     -0.124      0.305      0.562      0.492
     3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      4.000      4.000      3.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      3.000      4.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      4.000      4.000      3.000 22120     -0.306      0.383      0.020      0.424     -0.961      0.331      0.008      0.457     -0.613      0.320     -0.116      0.305     -0.477      0.492
